term_ 36 months,sub_grade,purpose_educational,purpose_home_improvement,int_rate,loan_amnt,home_ownership_OWN,term_ 60 months,revol_bal,application_type_DIRECT_PAY,application_type_INDIVIDUAL,total_acc,revol_util,purpose_car,purpose_debt_consolidation,home_ownership_MORTGAGE,pub_rec,application_type_JOINT,purpose_credit_card,debt_to_income_ratio,purpose_small_business,purpose_other,installment,open_acc,pub_rec_bankruptcies,annual_inc,purpose_medical,verification_status,home_ownership_RENT,credit_history_length
False,18,False,False,8.628708701795947,23671,True,True,5891,True,False,8,25.47675863286201,True,True,False,2,True,True,39.450538582110894,False,False,1153.436602040736,27,0,96996,True,2,True,16
False,27,False,False,16.66083121939384,26184,False,False,8558,True,True,29,91.4526153802056,True,True,False,2,False,True,23.19575322997124,True,False,101.20146466334666,22,1,168040,True,0,True,16
True,26,False,True,13.428491011849959,28848,False,True,17321,True,False,36,11.305296783451013,False,False,True,4,False,True,25.303174568811446,True,True,1131.3139849602867,16,0,50266,False,0,False,20
False,3,False,False,22.853434221539498,43107,True,False,48606,True,False,34,75.74251033733248,True,False,True,3,False,True,14.726540554051496,True,False,343.59681223959427,1,0,175072,False,0,False,27
False,14,False,False,21.34887123476882,21666,True,True,21068,True,False,49,75.75483931333713,True,True,False,4,True,False,29.380806313897324,False,True,1439.2065461731013,12,1,165083,False,0,True,39
False,34,True,False,11.83634703395752,45357,False,False,17170,True,True,30,80.97704038972623,False,False,True,4,True,True,19.7954256441934,False,False,583.5140893880225,24,0,22866,False,2,False,13
True,0,False,True,10.18846866862585,16708,False,True,28037,True,False,40,88.66154889893555,True,True,False,3,True,True,0.7226654038345659,True,False,524.0508436902147,2,2,132669,False,0,False,4
True,2,False,True,12.593848163345339,27370,True,True,49608,False,True,38,26.30361775389303,True,False,False,3,True,False,24.343263915025805,False,True,265.8876729820448,21,0,25898,False,1,True,32
False,23,True,False,16.805898850296153,3811,True,False,41931,False,False,13,22.455946926889638,True,True,False,3,True,True,33.21838361717446,False,False,493.12611246081156,25,0,38395,True,0,True,34
False,26,True,True,10.361272816457525,48011,False,False,43033,False,False,16,46.550566652747975,True,True,True,3,True,False,9.472070802418028,False,True,1321.143604650891,8,1,190091,False,0,True,39
False,33,True,True,17.482978156982682,7546,True,False,47407,False,False,6,26.508916875203614,False,True,True,3,False,False,8.842550203407384,False,True,1494.6847895595085,18,1,24006,True,0,False,17
False,28,True,False,13.188233043824809,35754,False,True,48440,False,True,42,73.43099889831075,True,True,False,4,True,True,24.355447324770818,False,True,584.0488192349301,25,2,185465,True,2,True,24
False,23,False,True,16.040943617039606,31206,False,True,37515,False,True,9,63.59395767414336,True,False,False,1,True,True,32.71917105701976,False,True,700.4854148840867,16,0,30956,True,0,True,29
False,23,False,True,13.722530582706334,42106,False,True,42870,False,True,9,87.49876880526514,True,True,True,1,True,False,9.984813513743035,False,True,1097.0028603939686,5,2,157150,True,1,False,28
True,3,True,True,10.889315190838353,12411,True,True,20902,False,False,26,8.273830348707156,False,True,False,0,False,True,37.290506049721564,False,True,1334.9838816743581,26,2,180703,True,0,False,22
False,2,False,True,23.969066139243132,3911,False,False,43701,True,True,9,91.50833333580748,True,False,True,1,True,False,37.09549426726196,False,False,909.914284570837,22,1,115676,True,0,True,28
False,33,True,True,20.272115883195216,2734,False,False,10520,False,True,8,29.334862667008956,True,False,False,1,False,False,8.021466876317334,False,True,617.7122623578525,13,0,141724,False,0,False,25
False,22,True,True,7.8022635153290505,19227,True,False,6742,False,False,13,49.0694345926984,True,True,False,4,False,True,10.551376482272627,False,True,648.3016692305044,19,1,82901,True,1,True,3
True,22,False,False,22.369359517958255,9680,True,False,19875,False,False,33,43.86114359396437,False,True,True,3,True,False,28.023952437926457,False,False,1058.6463124203701,29,2,127227,True,0,False,13
False,4,False,False,14.748623964990273,20360,True,True,28854,True,True,26,76.03116511044239,False,False,True,3,True,True,38.06932436097704,True,True,54.66648222620409,3,2,137192,False,1,True,31
True,30,True,False,22.89104453788183,19343,False,True,43410,False,True,31,42.033330943184254,False,True,True,4,True,True,28.395307551052586,False,False,948.404539316769,26,1,192646,False,1,False,13
False,5,False,True,20.997105118946305,6759,True,False,4457,True,False,14,94.35531456494094,False,True,True,1,False,False,17.79600199282152,False,True,565.4648651399682,8,1,51417,False,0,False,18
False,9,True,False,13.504270089384669,24078,True,True,21363,True,True,20,90.25338826385754,False,True,True,4,True,False,6.760053857060124,True,True,1201.5861303517722,27,1,108020,False,1,False,37
False,6,True,True,5.449386166402348,36153,False,False,48467,False,False,46,87.21611519695065,True,True,False,0,False,True,18.440393953584845,True,True,184.83642774354163,26,1,103639,False,2,False,34
False,20,True,True,10.373547187698922,12111,False,True,13301,True,False,46,7.12583326482279,False,True,False,3,False,True,24.270711678822178,True,False,902.8932870751662,26,1,114881,False,0,True,17
False,19,True,False,15.832684293217339,38504,False,True,2839,False,True,14,85.42580615539394,True,True,True,2,True,True,13.238076758266013,False,False,747.4106903348794,12,2,190526,False,0,False,21
False,2,False,True,17.669564396522944,2802,False,True,13331,False,True,10,78.16354454432106,False,True,True,0,True,False,20.410312848003592,False,True,981.3720125625797,2,1,152659,True,1,True,36
True,21,True,False,10.157753708664046,9155,True,True,42378,False,False,9,10.351294700613101,False,True,False,0,True,True,5.208565133148237,True,True,144.0377120003041,11,0,141688,False,1,False,19
False,3,True,True,7.787121481456483,9120,False,True,42595,True,True,10,10.741432543622187,False,True,False,4,False,False,18.087524180503458,True,False,890.9764917707904,12,2,135584,True,0,False,12
False,27,True,False,21.69860473598598,40384,True,True,21268,False,False,29,10.116381151754117,True,False,True,1,True,False,3.63103275718216,True,False,864.1526525413094,28,2,106567,False,2,True,28
False,11,False,False,24.68804361407104,48025,False,False,32724,False,True,8,1.133259320448754,True,False,True,3,False,False,1.9635499979596238,False,False,862.9571369034478,18,0,95886,False,1,False,11
True,4,True,False,15.513803646053717,48254,False,True,10735,False,False,44,54.863430519458355,True,False,False,2,True,True,34.28959662397309,False,True,925.0571165648595,13,0,169888,True,1,False,37
False,12,True,False,8.43358571696607,22918,True,False,10064,True,True,36,97.33942914360433,False,True,True,0,False,False,8.203263365842997,True,False,1030.8785089782252,5,2,49432,False,2,True,28
True,22,False,True,10.446146530387379,21445,True,False,27885,True,True,39,43.868470289979356,False,True,False,2,True,True,23.006213165117334,False,False,1217.234049537116,22,1,199689,False,2,False,35
False,29,True,False,5.367813530949334,31306,True,False,29610,True,False,14,54.07575018873564,False,True,False,1,True,False,5.959310336399697,False,False,441.2400441859108,12,2,92373,False,0,True,15
False,24,True,True,23.28597613120998,17646,False,False,17361,True,True,38,96.79697967699555,False,False,True,1,False,True,10.501102836371654,True,False,1246.32164476109,2,2,185289,False,2,False,16
True,26,True,False,7.355021657802823,47843,False,False,19354,False,False,40,25.51822287742307,False,False,False,2,False,True,14.453576790779374,True,False,772.4707392820078,5,0,40884,False,0,False,7
True,13,True,False,16.53032951028507,32065,True,False,11492,False,True,10,85.8470252598263,False,True,False,3,True,False,5.747057454190809,True,False,161.73450474478017,7,2,25454,False,2,False,3
False,15,False,False,10.48110441374412,26199,True,True,12436,True,True,47,54.639046721173614,True,False,False,1,False,True,1.8384918804444128,False,False,134.89884740376982,26,1,94960,False,1,True,31
True,21,False,True,16.083560050315867,42976,False,True,12039,False,True,20,56.947651466301075,True,False,True,2,False,False,35.086392080720444,False,True,534.6455621092882,26,0,122421,True,0,False,12
True,20,False,False,18.028407767037287,17371,True,True,27512,True,True,23,34.31738572072835,False,True,False,0,False,False,0.4733134351908852,False,False,1188.100616811628,24,2,63618,False,0,False,8
False,20,True,False,21.594836074144034,12835,True,False,16776,False,False,38,56.158436096690814,True,True,True,2,False,False,2.4528393134027127,False,True,1076.1373553743279,12,2,67111,True,0,False,25
False,7,False,True,9.128425435212064,46936,False,False,9943,False,False,29,7.314250947828393,True,False,False,2,True,False,32.2028864331241,False,True,1193.4916987749893,16,1,190685,True,2,False,35
False,15,False,False,5.219916573169609,3049,True,False,45691,True,True,35,76.46435726141122,True,True,False,4,False,False,11.28033347092224,True,False,800.0401318403336,23,2,140592,True,1,False,12
True,30,True,True,7.7377126013761455,32616,False,True,25212,True,False,45,28.468776154427168,False,False,False,1,True,False,28.91281204458789,False,True,688.2885470354613,8,2,79993,True,0,False,21
False,9,False,False,23.0003728369621,39191,False,True,30698,False,False,21,88.76083294939549,False,False,False,3,True,False,5.84902996871655,False,True,263.8061637241117,28,2,148652,True,0,False,26
False,31,False,False,22.477801551250305,48357,False,True,35554,True,True,34,36.785069460745845,False,False,False,3,True,True,9.491269943868774,True,False,525.8794927335018,9,2,159920,True,0,False,2
True,33,False,False,16.948262043406167,21932,True,False,33101,False,False,43,14.28241104868826,False,True,True,4,False,False,22.911060663879738,True,True,679.3280809521191,15,1,98672,True,0,False,14
True,8,True,True,17.010337208673068,30855,True,False,27328,False,False,35,69.58815743684849,True,False,True,3,True,False,39.54543353957134,True,False,178.470623035445,5,2,86125,False,1,True,4
False,16,True,False,18.30073349092511,8158,True,False,14529,False,True,23,16.457814471350286,False,False,False,2,True,True,2.937778806368927,True,False,369.8873314312563,13,2,137509,False,2,False,17
True,10,False,False,8.507425572468993,44016,True,True,18858,False,True,39,75.36805155429904,False,True,True,4,True,True,16.02218391927329,False,False,917.4266763924213,5,2,81602,False,1,True,5
True,31,False,False,23.288238918499196,8400,False,False,2372,True,True,33,96.81122364061166,False,True,True,0,True,False,1.7232388002369925,False,False,1116.7115156468253,11,0,62222,True,0,True,24
True,9,True,True,13.375410497841463,43642,False,False,17450,False,True,5,77.95528687952617,True,False,False,1,True,False,7.969057706238996,True,False,1497.6038915197769,10,1,69223,False,1,True,7
False,21,True,True,12.662770564989948,16151,True,False,22638,False,False,8,2.2449248431324675,True,True,True,1,False,False,36.29884107354018,False,False,1403.0143304481587,20,0,85333,True,0,False,23
False,16,True,True,15.37835410565675,2154,True,False,3500,False,True,32,59.98857880527747,True,True,True,1,True,True,3.8584041515907863,True,False,981.7195393260278,13,0,142650,True,2,True,17
False,3,True,True,5.939319335501101,5499,True,True,15471,True,False,22,69.54106709697243,True,False,True,2,False,False,34.27423685502534,False,True,660.8096772764044,9,1,69420,False,2,True,12
True,24,False,True,8.325667375121588,7295,True,True,37410,False,False,30,82.54583257962852,True,True,True,0,True,True,7.11212952440325,False,False,972.4571788269375,21,0,95504,True,2,True,11
False,20,True,True,19.76067232852741,13183,False,False,36391,True,True,44,5.600230893900015,False,False,False,4,True,False,34.471393861508155,False,True,1189.1948462163364,14,0,22462,True,0,False,11
False,0,False,False,6.655973358502529,30299,True,False,18247,True,False,23,48.010782795228636,True,True,True,4,False,False,21.52087852542701,True,False,221.5874768389116,18,0,29460,False,1,True,34
True,24,True,False,17.063042189327764,13874,False,True,3391,True,False,10,53.53708726383943,True,True,False,1,False,True,35.12826696907374,True,False,644.3620900596179,15,1,119319,True,2,False,37
True,16,True,False,9.906982193626419,33711,True,True,35356,True,False,5,16.912486264417804,False,False,False,0,True,False,6.068145786060817,False,False,1267.713314171645,10,2,160347,False,0,True,29
False,23,True,False,12.785912280839531,6539,True,False,10992,True,True,12,32.24498097106496,False,False,True,0,True,False,30.48146205231304,False,True,606.5577803029138,24,1,164341,True,0,True,36
True,1,True,False,10.773874735413997,43405,True,True,34426,True,False,37,44.02217262561652,False,True,False,0,True,False,27.227943843223066,True,True,879.2147932794205,7,1,149593,True,1,False,27
False,14,False,True,12.113454329298982,49354,False,True,37558,True,True,47,83.32096879578015,True,True,True,3,True,True,21.7173354957185,True,True,902.2655732501875,8,1,142672,False,2,False,22
False,31,False,True,19.38091810368491,3557,True,False,38989,False,True,25,92.94075660702069,False,True,False,3,True,False,32.42349377643892,False,True,317.49056704377705,28,0,92920,False,0,True,2
False,5,False,True,10.9424343124635,39360,False,True,45066,False,False,28,62.84228289176729,True,False,True,1,False,False,25.931040977081587,False,True,575.2413903958181,3,2,42553,False,1,True,36
True,0,True,False,16.328092805937942,17482,False,True,37307,True,False,29,39.494518602146215,False,True,True,0,True,True,35.081876984309986,True,True,535.0413686758016,15,1,175438,True,2,True,30
True,22,False,True,14.521008043981993,3200,True,True,40388,True,True,47,25.403101779898595,True,False,False,0,True,True,15.242485871422641,False,False,87.98522737149395,16,1,64036,True,1,False,7
False,16,True,False,18.273423307252962,47940,False,True,26095,True,True,23,98.21351844361504,True,True,True,4,False,False,23.5969271309526,True,False,85.0780576424651,4,2,168441,False,1,False,12
False,33,True,True,23.73659478649516,3961,False,False,5509,False,True,33,98.30199980763584,True,True,True,4,False,False,34.82403370302847,True,True,1255.9607133298716,21,2,162867,False,0,True,3
False,28,False,False,19.651441944205004,47975,False,True,42538,True,True,14,92.49769482350348,True,True,True,1,True,True,8.592562564165384,False,True,445.952674460578,6,2,90021,False,0,True,17
False,8,True,True,9.298807571815136,22357,True,True,44974,False,True,16,78.56691498778193,False,True,True,0,False,False,19.42965426467417,False,True,801.2142110462823,1,0,127205,True,0,False,32
True,12,True,False,5.623662701225694,12969,False,False,44802,False,False,37,32.57795437456183,False,True,False,1,False,False,38.429672869146756,False,True,483.1520817037209,4,2,181215,True,1,False,8
False,5,False,True,10.245280885996502,3869,False,True,29923,True,True,11,81.70004834976307,True,False,False,4,False,True,18.944072059787377,True,True,1413.9849054172437,11,0,180497,False,0,True,23
False,5,True,False,16.901558614005097,47760,True,False,7969,False,False,21,40.87930172711726,False,False,False,4,True,False,10.11317780782161,True,False,425.9803003553719,12,1,108209,False,1,False,38
True,19,True,True,6.0285162696850065,29643,True,False,35824,True,True,14,32.677309815504515,True,False,True,3,True,False,14.04304954972953,True,False,673.0023784714558,26,0,95139,False,1,True,30
False,2,False,False,14.927324944024727,25736,False,True,22501,True,False,35,74.48653584662796,False,True,False,1,True,True,35.40336477493786,False,False,1315.4588632026728,29,2,25368,True,0,False,15
False,16,False,False,16.936856978337786,39467,False,True,26058,True,True,10,7.965392762042289,False,False,True,1,False,False,38.19532155070201,False,False,1270.8036718481226,5,0,155693,False,2,True,10
False,11,True,False,11.684877816339217,24328,False,True,10866,False,False,21,4.856272329566169,True,False,True,0,True,False,38.00430570744557,True,False,319.8470558771021,23,2,78829,False,2,True,38
False,0,False,False,20.418244074916437,26876,False,True,19868,True,False,41,44.79536971811856,True,True,True,0,True,False,27.957695678742848,True,False,1213.83279920378,29,0,149036,False,2,True,15
False,16,True,True,7.131965062675436,22295,True,True,30894,False,True,22,44.56388008221619,False,True,False,3,False,True,20.3840755529845,False,False,714.3709857699444,21,1,34719,True,1,False,30
True,2,False,True,6.502755634716175,4987,True,False,26245,True,False,30,89.5644153063835,True,False,False,2,True,False,7.3075573962936735,True,False,750.3048645237651,16,0,49227,True,1,True,26
True,25,True,True,19.563775124072066,23399,False,True,10186,True,True,20,12.615309628781679,False,False,False,2,False,True,4.928840482818582,False,True,243.5459600031185,13,1,129430,False,1,True,14
True,14,False,False,14.90982632412397,47214,True,False,43303,True,True,12,12.32839274524128,False,False,False,2,False,True,2.390664305653849,False,True,166.87219494783074,13,2,158638,True,0,False,3
True,31,False,True,18.768047928554722,34986,False,True,26542,True,False,28,14.745260047490117,False,False,True,1,False,False,0.7085963803587703,True,False,1105.5119951119595,17,1,32306,False,1,True,36
False,31,True,False,13.696546772074925,21880,True,False,16512,True,False,17,2.9736261294602606,True,False,False,1,False,True,35.12466888422728,True,False,769.8686709151847,27,2,73822,False,0,True,26
True,3,False,True,9.928040664782136,5735,True,True,25696,False,True,33,7.1731737814908385,True,False,False,4,True,False,32.36345263213378,True,False,683.4335187920103,7,2,44042,False,0,True,14
True,17,False,False,21.382046353483993,45064,False,True,10355,True,True,36,65.9869866829039,False,False,False,1,True,False,22.71285522001883,True,True,1107.7869315459752,8,1,166158,False,2,False,31
True,18,True,True,20.988317579379583,5555,False,True,42506,True,True,28,43.15843291175092,True,True,False,1,True,False,39.94893018150856,True,True,1159.9937035371092,13,1,168459,True,2,False,14
True,34,False,False,18.893929417088536,42914,False,True,40624,True,False,20,76.36030670880136,True,False,True,1,False,True,38.12208288806565,False,False,280.4168431205627,23,0,178114,False,2,False,10
True,13,False,False,10.442902744599253,41818,False,True,23432,False,False,15,99.25977185816602,False,True,False,3,True,False,26.204358828588255,True,True,934.8264667425799,27,0,109424,False,0,False,9
True,32,False,True,16.804613337381742,46525,True,False,44724,True,True,36,65.90346810990013,True,True,False,1,True,False,18.58298268161014,False,False,246.26341930264402,16,1,169395,True,0,True,18
True,13,True,True,12.219477938800535,20830,True,True,15864,True,False,10,5.0455570620123735,True,True,False,0,False,False,6.086828644525184,True,False,1139.4938747421163,29,1,38019,False,0,False,36
True,33,False,True,6.831641466532683,18429,False,True,27663,True,False,39,10.456286475434151,False,False,True,0,False,True,20.623752210174096,True,False,1002.5849765873523,4,1,95426,True,1,False,36
False,3,True,False,23.346271509244858,7893,True,True,22239,True,False,37,88.10040848147078,True,False,False,4,True,True,6.309746915421091,True,False,1437.091200571014,8,1,60863,False,0,False,12
True,23,True,False,7.736372618379228,15373,True,False,36470,False,True,22,52.749594455826156,False,True,False,3,False,False,15.93805216984756,True,False,149.9891237168107,16,2,131023,False,2,True,3
False,28,False,False,24.00474707641605,48333,False,True,5162,True,True,41,82.483715939574,True,False,False,0,True,False,37.70592433731004,True,True,132.72934566931877,21,1,161355,False,2,True,18
True,18,True,True,13.920115459159115,4436,False,False,44745,False,False,17,85.6612336224926,True,False,True,3,False,False,13.679159573425498,True,False,459.1712583051402,10,1,169351,False,0,True,7
True,5,True,False,8.702658576772393,9754,True,True,7344,False,False,14,92.76745414995192,False,True,True,3,False,False,6.111490945738685,False,False,429.47324141706366,25,1,66999,True,0,False,31
True,32,True,True,15.838018947567162,11677,False,False,6472,False,True,41,94.98292054863657,False,False,False,4,True,True,23.295864169448585,True,False,408.11925865439974,12,1,82780,False,2,True,1
False,18,True,False,22.458916717528165,6895,False,True,39973,False,False,30,55.48257965033062,True,True,False,3,False,True,24.094566965098885,True,False,1364.069141755503,12,2,42908,True,0,True,31
False,0,False,True,19.644497728191226,20738,True,True,20065,True,True,21,34.10201722560339,False,True,True,1,False,True,7.752169698716633,True,True,411.84198978178387,26,0,146278,True,2,False,13
True,4,False,False,21.131222957228996,31746,True,False,45097,True,True,5,96.18648743479986,False,True,True,3,False,True,7.8634635032784095,True,False,444.3271028865149,5,0,133002,True,1,True,29
False,26,False,False,18.175667334214346,49404,False,True,17056,False,True,29,54.740640600122525,True,True,True,4,True,True,39.58199165299308,False,False,1151.1274805060473,16,0,189024,False,2,False,3
True,15,True,True,18.84553129035705,33352,True,False,40573,False,True,38,6.425272295461104,False,False,True,4,True,True,9.73124291448848,False,True,702.122771553283,1,0,120706,True,1,False,29
False,5,True,False,21.983913031306386,40790,False,True,13994,False,True,43,64.2776550059865,True,True,True,4,True,True,33.527681391343364,False,False,1176.2303075850127,28,0,188735,True,0,True,35
False,12,False,False,9.99336017718372,42919,False,True,45148,True,True,14,58.76847503950108,True,False,False,0,False,False,18.81295302183918,False,False,144.78092846835858,9,2,142019,True,0,False,15
False,34,True,True,14.78849927286281,6600,True,False,33482,False,True,24,89.5792872894706,False,False,False,1,False,False,17.39956955650912,False,False,756.9782308264073,12,0,129708,False,1,False,21
True,18,False,False,9.424188836392045,30124,True,True,4150,False,False,11,65.31871891578125,True,False,False,0,False,False,11.798496646550095,False,False,98.73972026575981,5,2,199001,False,0,False,19
False,11,True,True,24.75336015993294,28643,False,False,16809,False,True,20,34.905242446155135,False,False,False,2,False,False,30.95303187569323,True,True,140.84714501026406,22,2,29343,True,1,False,28
False,15,False,True,23.881186793732265,41764,False,False,15822,False,False,41,96.62257257058204,True,True,True,1,True,False,35.22643513766219,True,False,1364.3343073493959,20,0,96173,True,0,False,4
True,9,False,False,5.788536227370118,10007,False,True,15310,False,False,33,80.16194859820335,False,True,True,3,True,False,10.445098462363212,False,False,251.905788120513,22,0,120260,False,2,False,13
False,24,False,False,19.11150345031377,46714,True,True,49610,True,False,16,63.041761838135436,False,True,True,4,False,True,3.8038667739645593,True,True,822.0099892990648,28,0,190863,True,0,True,15
True,19,True,False,23.504966348313317,38410,False,True,36645,False,True,21,29.29252034031229,True,True,True,2,True,False,5.4767821154243945,True,False,646.0886237710245,24,1,180206,True,2,False,39
True,30,False,True,8.61150690254667,45080,True,False,38774,True,False,24,37.354029631429555,False,True,True,1,True,True,31.712141390649762,True,False,553.6478230753219,3,2,198173,True,2,False,32
False,3,True,False,16.358904611052587,41447,False,False,34589,True,True,30,66.99699240966567,False,False,False,0,True,False,17.43307645278503,True,True,1354.758351246545,5,0,89443,False,1,False,3
True,22,True,True,23.309765951760838,9208,True,True,17833,True,True,23,7.198081846332172,False,True,False,4,False,True,5.276586336428917,True,False,81.64392532445977,2,1,77530,True,0,False,30
False,1,False,False,5.678919571715976,19589,False,False,20180,True,False,16,25.668059165026346,True,False,False,0,True,True,13.611528256784982,False,True,1012.4950449546042,14,2,197871,True,1,True,20
False,21,False,False,18.9484053449368,44484,True,False,36764,True,False,25,71.3900933396598,True,False,False,1,True,False,20.56941931412212,False,False,1446.921929609648,2,1,155899,False,0,True,2
True,7,True,True,10.946980147451015,18453,False,False,39809,False,False,46,48.00185098446209,False,True,False,1,True,False,34.082067353800326,False,True,862.2438660196708,13,1,116143,True,2,False,25
False,6,True,False,23.487923907530607,37212,False,False,46332,True,False,38,40.23935648144301,False,False,True,2,True,False,25.669730169007,False,False,1408.3925699479832,7,0,164771,False,2,True,11
False,13,False,False,24.421164903307357,44525,False,True,38114,True,True,11,15.14576224004145,True,False,True,3,True,False,7.04131204320003,False,False,125.77392496473446,10,2,134527,False,0,False,1
True,2,False,False,23.885329782268677,48202,False,True,41252,False,False,49,44.18490344777326,True,True,True,0,False,False,6.348108494333458,False,True,657.250312657534,13,1,156385,False,0,False,10
True,15,True,False,14.484284333149276,33635,True,True,27350,True,False,39,77.06919707602339,True,True,True,2,True,True,16.4933686253329,True,False,427.2287968949742,16,2,164670,True,1,False,17
False,18,False,False,22.240853019786268,34828,True,False,20329,False,False,19,26.4012846071893,False,True,True,4,True,False,3.0077139080702553,False,True,1109.6903992220582,26,0,131362,True,0,False,30
True,17,False,True,21.890987970701406,19711,True,False,48237,False,False,5,0.5398542183677413,True,False,False,3,False,True,30.223087811354922,True,True,1472.8807812210077,14,2,48807,True,0,True,35
True,15,False,False,11.382009464865114,4420,True,False,16575,False,False,30,66.85049011509828,False,True,False,2,True,True,16.058152812150883,True,True,421.9685905441593,11,1,196298,True,0,True,19
True,7,False,True,21.57830948301355,32216,True,False,46512,False,True,39,97.26266044325526,True,True,False,0,False,True,13.720950911255612,False,True,998.553172137408,10,1,79550,True,1,False,34
True,32,True,False,5.740152694309852,1301,False,True,43976,False,True,29,60.68265635885829,False,False,True,1,False,False,20.36433329565743,False,False,337.2415675016232,6,2,23558,True,0,False,32
False,11,True,False,16.92539756964106,46236,True,False,29111,True,True,46,11.992185892713014,True,True,True,4,False,False,28.358272150513912,False,True,869.7288691288344,4,1,70113,True,2,True,12
False,10,False,True,9.60017674575406,1699,True,False,8228,False,False,19,32.07330923446731,False,False,True,0,False,False,22.773877779722085,True,False,722.7021056980875,21,1,72999,True,1,True,17
True,4,False,False,7.411337715545576,1190,True,True,32550,False,False,26,86.76416147202234,True,False,True,3,True,False,32.09611126887948,False,False,1459.4077279657288,1,1,187415,False,1,False,6
False,26,True,False,6.539064032584183,11492,True,True,18997,True,True,10,23.256807425682858,True,True,False,3,True,False,25.174502554804697,False,True,932.3645454098765,7,0,78219,True,2,True,13
True,11,True,True,18.925775517562794,36743,False,True,8268,True,True,19,60.769590349760804,False,False,True,1,False,False,31.518810696330554,False,True,556.7842395258872,24,0,186258,True,2,False,39
True,16,True,True,11.797499275361323,7102,False,False,6961,True,True,28,40.267120825399786,True,False,False,1,True,True,27.871290942586995,True,False,215.4388880875034,9,1,188038,False,2,True,22
False,5,True,False,19.49533543057523,20778,False,False,41858,True,True,25,20.7843721419649,True,True,True,4,False,False,7.72491361054946,False,True,269.3079016656551,8,2,184841,True,0,True,11
False,32,True,True,6.307126815978847,27641,False,False,13850,False,False,11,81.34068935646796,True,True,False,4,True,True,2.0941780074319505,False,False,376.70954842929086,5,0,73218,False,2,True,7
False,4,False,True,11.305806756612206,35584,True,False,17088,True,False,33,74.28312764656903,True,True,True,1,True,True,36.13587202013526,True,True,413.9016589434321,19,2,39229,True,0,True,21
False,27,False,True,15.789825847506744,33745,True,False,3079,False,False,36,66.15910659592654,False,False,True,1,False,False,37.82624661528337,True,False,1283.3932838696498,10,1,95209,True,1,False,1
True,13,True,True,20.814463296779273,24093,False,False,23624,True,True,36,23.63365902687512,False,False,False,3,True,False,29.077291865258886,True,False,863.7730430096611,11,1,47877,False,1,False,30
True,4,True,False,11.3750500586414,1569,False,True,7165,True,True,9,9.785700271645004,True,True,False,1,False,False,28.96823290783796,False,True,808.9168214928313,25,2,117137,False,2,True,19
False,32,False,False,17.51782752874018,39210,True,False,37784,True,True,8,57.61593298259662,False,True,True,2,True,False,10.80588321976438,False,False,216.41486421036532,15,0,58084,True,0,False,29
True,18,True,True,22.71955496472374,35663,True,True,23284,True,False,26,55.36778335394333,False,True,False,0,True,False,21.697668355273315,True,False,1297.2025553566807,6,2,101780,False,2,True,35
False,21,True,False,17.31726376364609,37631,False,True,33465,True,False,22,18.8385009334873,False,False,True,1,True,False,39.68958654818433,False,True,1098.0807396523014,15,2,167878,True,2,True,20
False,4,False,True,9.659189495072676,46681,False,True,23804,False,True,39,5.6246694315172485,False,True,True,4,False,True,34.24574392280078,True,True,148.1191247550023,5,1,57034,True,0,False,36
False,1,False,False,5.488015631130761,8455,False,False,5722,False,False,21,8.070845419398598,False,False,False,2,False,True,12.175774102079867,True,True,1076.3608909831646,29,0,191389,True,2,False,39
True,29,False,False,22.401977478018598,5014,False,False,18361,False,True,28,99.27709865127338,True,True,True,4,False,True,12.041834627915616,True,True,838.1304151468368,19,2,75468,True,1,False,1
True,3,False,True,5.425388217007743,12093,True,True,45032,True,True,6,78.35838947428837,False,False,True,2,True,True,19.343091645922364,True,True,168.50175133282846,22,0,170166,True,2,True,23
False,32,True,True,22.49403345368399,19070,True,False,28519,False,True,17,92.19874759651726,True,False,False,1,False,True,16.18394664671138,True,False,714.5359302165518,19,1,30589,True,0,False,31
False,12,False,False,15.57874268054424,36777,True,False,34567,True,False,19,19.505472223636332,False,True,True,0,False,True,14.846121851206986,False,False,752.8096163385682,10,0,77221,False,0,False,35
False,19,True,False,23.781353970257925,17538,False,True,25705,True,True,9,96.0568536323435,True,False,True,4,False,False,25.078876352244134,False,True,290.37308323674984,12,1,21657,False,1,False,22
False,6,True,False,20.975664715473307,11729,True,False,29271,False,True,7,14.265435147316207,True,False,True,2,True,False,0.45969878534150244,False,False,1421.2623131504095,22,0,118300,False,0,False,7
True,14,True,True,24.95868221066675,35177,True,False,22264,False,False,41,50.90818285664711,True,True,True,3,True,False,30.533585441331073,False,False,1282.4642886469599,4,2,137229,True,0,True,33
True,22,True,False,12.014236309034203,46017,False,False,49968,True,True,41,82.9695684417064,False,True,False,1,True,True,29.602119867031398,True,False,1020.0823891272071,18,1,59531,False,1,True,36
False,13,False,True,20.34376577862254,1784,False,False,46297,True,True,41,34.98033545115794,False,False,False,0,True,True,33.213027223788046,False,False,720.3285634508804,16,2,72227,True,2,True,7
False,22,True,True,13.038618272184843,28751,False,True,13896,False,False,7,42.48285331769005,True,False,False,1,False,True,33.658026932272534,True,False,647.0600352975373,8,1,23164,False,1,True,27
True,18,True,True,14.597512406078177,41864,False,True,36954,True,True,39,12.818511029909786,True,False,True,3,True,False,22.655987790418738,True,True,993.9115273688835,4,0,113078,True,2,True,2
